gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2430306274,9781ce05-2379-4a10-ab3b-c91346510df8,f3d6cbd2-0629-41f4-bc74-4c779dd1d919,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Southwest end of the Lava Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430306043,9781ce05-2379-4a10-ab3b-c91346510df8,f3941837-7c34-4363-b2e1-ce63765f901c,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Sierra Nevada: Jawbone area. Water canyon.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.2880753,-118.0504874,1622,,915,,,,1975-04-14T00:00:00,14,4,1975,2928226,2928226,PRESERVED_SPECIMEN,RSA,RSA,,3740,,,CC_BY_NC_4_0,,Mary DeDecker,,,2023-01-24T22:56:30.111Z,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2430302284,9781ce05-2379-4a10-ab3b-c91346510df8,f270a6d6-c112-4b4f-bbed-b552d938ab60,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Last Chance Canyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430300699,9781ce05-2379-4a10-ab3b-c91346510df8,f23552ab-6c24-455a-8101-e910c42f33f4,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,USFSEastern Sierra Nevada; mouth of Haiwee Creek Canyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430298201,9781ce05-2379-4a10-ab3b-c91346510df8,34240ba2-1291-4c67-a2a1-58eb94ad1767,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Sierra Nevada: Short Canyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430293602,9781ce05-2379-4a10-ab3b-c91346510df8,f066a365-4a50-4023-879b-dfc5f9896d12,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Bird Springs Canyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430293094,9781ce05-2379-4a10-ab3b-c91346510df8,f0735f4f-7500-4c66-a6ed-af38b52a4b0c,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia platyglossa,platyglossa,SUBSPECIES,Layia platyglossa subsp. platyglossa,Layia platyglossa subsp. platyglossa,(Fisch. & C.A. Mey.) Gray,US,14 mi. NE of Taft; along Tupman Rd just north of its intersection w/ Calif. hwy 199 (W of the outlet canal.),California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.28017,-119.32517,,,91,,,,1998-04-09T00:00:00,9,4,1998,7654995,5392998,PRESERVED_SPECIMEN,RSA,RSA,,3257,,,CC_BY_NC_4_0,,George K. Helmkamp; E. A. Helmkamp,,,2023-01-24T22:56:28.208Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2430286525,9781ce05-2379-4a10-ab3b-c91346510df8,2c278f95-2644-4bc1-830d-c654f1c4a6bd,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Searles Station.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.4842,-117.635,1425,,,,,,1930-04-19T00:00:00,19,4,1930,2928226,2928226,PRESERVED_SPECIMEN,RSA,RSA,,s.n.,,,CC_BY_NC_4_0,,Willis H. Wheeler; S. Richardson,,,2023-01-24T22:57:21.583Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2430280135,9781ce05-2379-4a10-ab3b-c91346510df8,eb848d6c-e643-4dcf-8070-40c5d2541d85,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,BLMMiddle of Rand Mtns at Junction of R49 and R43 on slopes.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.312376,-117.742407,,,1006,,,,2011-04-15T00:00:00,15,4,2011,2927060,2927060,PRESERVED_SPECIMEN,RSA,RSA,,478,Amber Swanson,2011-05-01T00:00:00,CC_BY_NC_4_0,,Amber Swanson,,Native,2023-01-24T22:56:29.265Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2430279542,9781ce05-2379-4a10-ab3b-c91346510df8,eba58e3c-c16b-4643-9d27-c2d84dcb1c13,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Red Rock Canyon.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.3703257,-117.9857268,6450,,,,,,1935-04-01T00:00:00,,4,1935,2928226,2928226,PRESERVED_SPECIMEN,RSA,RSA,,656,LeRoy Gross,2006-05-01T00:00:00,CC_BY_NC_4_0,,R. S. Woglum,,,2023-01-24T22:56:29.273Z,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY
2430275473,9781ce05-2379-4a10-ab3b-c91346510df8,e9c5a919-8073-44ad-b3ee-d14be5d894a2,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,BLMThe Owens Peak Eastern Watershed. East end of Five Fingers.; Owens Peak 7.5' Quad.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.6853,-117.8908,,,1220,,,,2003-05-02T00:00:00,2,5,2003,2703740,2703740,PRESERVED_SPECIMEN,RSA,RSA,,585,,,CC_BY_NC_4_0,,Naomi Fraga; Sarah DeGroot,,,,,
2430274663,9781ce05-2379-4a10-ab3b-c91346510df8,e9ac4574-d838-4ac1-a527-dda1d27a02b7,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,ziegleri,VARIETY,Salvia columbariae var. ziegleri Munz,Salvia columbariae var. ziegleri,Munz,US,LA2 near Nine Mile Road. From Ridgecrest take CA-178 W approx 7 miles. Turn right onto US-395 N. Continue N for 15.1 miles. Turn left onto Nine Mile Canyon Road for 1.7 miles. Turn right onto LA2 for 1.1 miles. Park at pullout on right.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.852964,-117.901075,,,913,,,,2014-04-07T00:00:00,7,4,2014,3905451,2927060,PRESERVED_SPECIMEN,RSA,RSA,RSA0035690,CA650-49,,,CC_BY_NC_4_0,,L. Madison; Marcus Lorusso,,,2023-01-24T22:56:28.597Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2430271053,9781ce05-2379-4a10-ab3b-c91346510df8,2acb3766-35f4-417d-99f1-51fee12da8f0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Death Valley National Monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430267572,9781ce05-2379-4a10-ab3b-c91346510df8,28f3cf6e-6cdb-46e8-b9b3-dffd15e4e863,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Great Basin Scrub. Anvil Canyon. Panamint Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430263618,9781ce05-2379-4a10-ab3b-c91346510df8,e5f596db-861b-4071-8db3-7159e45762a5,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Antelope Valley.; Cholame,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.65397,-120.04728,901,,229,,,,1937-03-30T00:00:00,30,3,1937,2703740,2703740,PRESERVED_SPECIMEN,RSA,RSA,,6496,,,CC_BY_NC_4_0,,H. S. Yates,,Introduced,2023-01-24T22:57:45.910Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2430253401,9781ce05-2379-4a10-ab3b-c91346510df8,24430b4e-70be-4b30-8bf5-f7e7477d519a,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,San Joaquin Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430252999,9781ce05-2379-4a10-ab3b-c91346510df8,22555968-bc3b-4308-b6d8-ddff481c46a9,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,2 mile E of China Grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430247586,9781ce05-2379-4a10-ab3b-c91346510df8,e1da1518-b68e-478e-8c14-b225ec1fa970,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Round Mt.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.6319,-118.812,1500,,,,,,1938-04-23T00:00:00,23,4,1938,2928226,2928226,PRESERVED_SPECIMEN,RSA,RSA,,5262,,,CC_BY_NC_4_0,,M. B. Dunkle,,,2023-01-24T22:56:27.192Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2430244182,9781ce05-2379-4a10-ab3b-c91346510df8,1ee02aaf-d956-4942-80d7-f69398d2e2e8,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Scodie Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430238269,9781ce05-2379-4a10-ab3b-c91346510df8,1a69ecef-8a3a-4049-8d3e-3f0616c53ce0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,E of Short Canyon ACEC. Mouth of Short Canyon below abandoned mine project. BLM road SC 139.; Owens Peak,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.70878,-117.89368,,,947,,,,2010-04-14T00:00:00,14,4,2010,2927060,2927060,PRESERVED_SPECIMEN,RSA,RSA,,133,J. McConnaughy,2010-08-01T00:00:00,CC_BY_NC_4_0,,Thomas Stoughton; J. McConnaughy,,,,,
2430237103,9781ce05-2379-4a10-ab3b-c91346510df8,19ba24dc-e597-4135-b56b-b8aae510a7ad,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Sourdough Canyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430235482,9781ce05-2379-4a10-ab3b-c91346510df8,16a3e8b9-2381-45d0-827d-c774d4eb8d1f,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Bakersfield.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.36395,-119.01033,6437,,,,,,1928-04-01T00:00:00,,4,1928,2703740,2703740,PRESERVED_SPECIMEN,RSA,POM,,s.n.,Freda Detmers,,CC_BY_NC_4_0,,H. L. Bauer,,Introduced,2023-01-24T22:57:18.042Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2430233539,9781ce05-2379-4a10-ab3b-c91346510df8,16f51e28-4cfd-4a0a-a619-16b482d196bd,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Mojave Desert: Near Junction of Red Mountain Rd. and Sunshine Mine Rd.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.348333,-117.631944,,,,,,,1998-04-24T00:00:00,24,4,1998,2928226,2928226,PRESERVED_SPECIMEN,RSA,RSA,,11742,,,CC_BY_NC_4_0,,J. Mark Porter,,,2023-01-24T22:57:18.369Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2430230282,9781ce05-2379-4a10-ab3b-c91346510df8,10dab5fe-0a02-4495-a2cc-99fa9ab73f65,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,BLMThe Owens Peak Eastern Watershed. Buena Vista Canyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430218892,9781ce05-2379-4a10-ab3b-c91346510df8,053c99a0-6908-4a06-a23e-9065d7a2d5a4,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,BLMThe Owens Peak Eastern Watershed: East end of Five Fingers.; Owens Peak 7.5' USGS Quad,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.6852253,-117.891449,,,1220,,,,2003-05-02T00:00:00,2,5,2003,2927060,2927060,PRESERVED_SPECIMEN,RSA,RSA,,575,,,CC_BY_NC_4_0,,Naomi S. Fraga; Sarah J. De Groot,,,,,
2430213943,9781ce05-2379-4a10-ab3b-c91346510df8,00b36ce4-4341-4b0a-bf78-c9944ed1156d,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,1 mile due S Walker Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430210143,9781ce05-2379-4a10-ab3b-c91346510df8,e0880528-1e71-4f8d-9a56-ebe977270b45,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,rubens,SUBSPECIES,Bromus madritensis subsp. rubens (L.) Husn.,Bromus madritensis subsp. rubens,(L.) Husn.,US,Caliente Creek about 0.5 air km south of Bena Road.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.320932,-118.733092,,,268,,,,2015-02-14T00:00:00,14,2,2015,8139796,2703740,PRESERVED_SPECIMEN,RSA,RSA,RSA0085162,2835,,,CC_BY_NC_4_0,,Nick Jensen; Neal Kramer,,,,,
2430208625,9781ce05-2379-4a10-ab3b-c91346510df8,dedde83b-d035-45e6-b822-1ff0a3929f71,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Mouth of Zapoto Creek.; Coalinga,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,36.05775,-120.227211,1200,,213,,,,1935-02-28T00:00:00,28,2,1935,2928226,2928226,PRESERVED_SPECIMEN,RSA,RSA,,S-310,B. O. Schreiber,1937-05-14T00:00:00,CC_BY_NC_4_0,,L. R. Short,,,2023-01-24T22:57:45.094Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2430199759,9781ce05-2379-4a10-ab3b-c91346510df8,dacee817-ed31-42c7-8ece-d86ebcf9dd97,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Darwin.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,36.2711,-117.5934,2500,,1402,,,,1897-04-27T00:00:00,27,4,1897,2927060,2927060,PRESERVED_SPECIMEN,RSA,RSA,,s.n.,,,CC_BY_NC_4_0,,Marcus E. Jones,,Native,2023-01-24T22:56:25.701Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2430195372,9781ce05-2379-4a10-ab3b-c91346510df8,d86a4af9-e404-46c9-81b8-e16dc22797bc,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Caliente Wash. Greenhorn Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430193239,9781ce05-2379-4a10-ab3b-c91346510df8,d7f0705e-0524-4622-a9b9-406dbee3c470,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Caliente Wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430190509,9781ce05-2379-4a10-ab3b-c91346510df8,d63aa248-7914-4b04-a37a-cbb1a4500c9b,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,2 miles N of Granite Well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430185516,9781ce05-2379-4a10-ab3b-c91346510df8,d401890a-0708-417a-bcfc-5ab1590e1197,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Mojave Desert. Southwest end of the Lava Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430185072,9781ce05-2379-4a10-ab3b-c91346510df8,d3dd626b-5dbe-4677-82bc-a75653656ca9,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Temblor Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430182708,9781ce05-2379-4a10-ab3b-c91346510df8,d225fa6e-4fed-43f2-8644-dbe272879c59,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Mt. Breckenridge road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430175915,9781ce05-2379-4a10-ab3b-c91346510df8,ceda6e7f-6d2e-4cc0-b5c9-35e392509776,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Mt. Breckenridge road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430167720,9781ce05-2379-4a10-ab3b-c91346510df8,caec5a57-de56-4ea7-b1d4-0e50664e3e0b,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,China Lake Naval Weapons Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430157726,9781ce05-2379-4a10-ab3b-c91346510df8,c6fa3c97-aa73-4e67-927c-519211e74261,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Red Rock Canyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430142249,9781ce05-2379-4a10-ab3b-c91346510df8,bee195f0-07a9-4004-b461-ee8d958179ac,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Johnson Canyon. Death Valley Region.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,36.082263,-117.003922,1225,,1220,,,,1940-04-25T00:00:00,25,4,1940,2703740,2703740,PRESERVED_SPECIMEN,RSA,POM,,4140,,,CC_BY_NC_4_0,,M. French Gilman,,Introduced,2023-01-24T22:57:39.993Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2430135903,9781ce05-2379-4a10-ab3b-c91346510df8,bb44a48c-c0f6-4251-9cee-3486b9ad3d97,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,rubens,SUBSPECIES,Bromus madritensis subsp. rubens (L.) Husn.,Bromus madritensis subsp. rubens,(L.) Husn.,US,North of Tit Mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430125257,9781ce05-2379-4a10-ab3b-c91346510df8,b710d7b6-17db-45de-9a32-342ccb30e9af,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Southern Sierra Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430123339,9781ce05-2379-4a10-ab3b-c91346510df8,b631b3db-c0a3-45f8-8912-665cf6eceaab,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Cholla Canyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430121372,9781ce05-2379-4a10-ab3b-c91346510df8,b49ef0a9-2334-44ca-96a9-cec708f2d76a,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Red Rock Canyon.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.3703257,-117.9857268,6450,,,,,,1940-03-23T00:00:00,23,3,1940,2927060,2927060,PRESERVED_SPECIMEN,RSA,RSA,,5820,K. R. Neisess,1985-01-01T00:00:00,CC_BY_NC_4_0,,C. L. Hitchcock,,Native,2023-01-24T22:57:38.463Z,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2430118798,9781ce05-2379-4a10-ab3b-c91346510df8,b42b8c03-e6bc-43e1-a47a-dce6b2017376,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Eastern Sierra Nevada; Cottonwood Creek along Cottonwood Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430118091,9781ce05-2379-4a10-ab3b-c91346510df8,b3ba1250-a862-4a10-9263-1e600d4706f1,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Temblor Range; CA-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430115807,9781ce05-2379-4a10-ab3b-c91346510df8,b2a17531-1410-475a-b66f-acfa08e9f2b3,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,BLMThe Owens Peak Eastern Watershed. Owens Peak Wilderness Area. Short Canyon. Near the trail head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430113584,9781ce05-2379-4a10-ab3b-c91346510df8,b11747c4-fef6-492e-9748-86c08d61ae55,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Small abandoned settlement with diverted stream in Surprise Canyon between Ballarat and Panamint City; Panamint Mountains.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,36.115205,-117.154255,200,,1128,,,,1970-03-29T00:00:00,29,3,1970,2703740,2703740,PRESERVED_SPECIMEN,RSA,RSA,,17284,,,CC_BY_NC_4_0,,D. E. Breedlove,,Introduced,2023-01-24T22:56:19.499Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2430111397,9781ce05-2379-4a10-ab3b-c91346510df8,af7d99af-086a-449c-9186-2a853a8052b9,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,El Paso Mountains; Mormon Gulch north of Goler Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430110257,9781ce05-2379-4a10-ab3b-c91346510df8,af85caac-9b84-48ba-9b45-c94f1a6f1daf,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Between Hobo and Democrat Hot Springs. Kern River Canyon.,California,PRESENT,,55807027-6d78-46bd-b2cb-301295ee35aa,35.5508687,-118.5951529,6933,,,,,,1927-05-02T00:00:00,2,5,1927,2927060,2927060,PRESERVED_SPECIMEN,RSA,POM,,11979,K. R. Neisess,1985-01-01T00:00:00,CC_BY_NC_4_0,,L. R. Abrams,,Native,2023-01-24T22:56:19.207Z,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
